STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,WT09,WT01,WT06,WT05,WT02,WT04,WT08,WT03
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160501,0.02,0.0,0.0,45,52,38,5.4,190,170,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160502,0.94,0.0,0.0,44,46,43,9.4,70,70,16.1,19.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160503,0.00,0.0,0.0,46,52,41,3.8,10,360,14.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160504,0.28,0.0,0.0,45,50,40,7.8,60,60,16.1,21.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160505,0.24,0.0,0.0,45,48,43,11.6,20,20,17.0,21.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160506,0.04,0.0,0.0,51,61,45,7.4,20,360,16.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160507,0.00,0.0,0.0,47,49,45,7.6,90,90,15.0,18.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160508,0.03,0.0,0.0,48,56,41,8.7,300,300,29.1,36.9,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160509,0.00,0.0,0.0,47,57,38,12.3,290,280,28.0,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160510,0.00,0.0,0.0,52,67,35,4.9,160,280,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160511,0.00,0.0,0.0,57,73,40,7.6,190,360,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160512,0.00,0.0,0.0,58,69,41,7.2,180,200,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160513,0.19,0.0,0.0,54,62,46,5.1,160,150,16.1,19.9,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160514,0.01,0.0,0.0,61,74,52,7.6,180,170,21.0,27.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160515,0.01,0.0,0.0,55,58,43,13.4,290,270,28.0,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160516,0.00,0.0,0.0,46,52,40,17.0,290,300,32.0,42.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160517,0.00,0.0,0.0,54,69,40,10.3,300,310,23.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160518,0.00,0.0,0.0,55,62,45,6.7,160,170,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160519,0.00,0.0,0.0,54,66,44,4.9,150,150,14.1,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160520,0.00,0.0,0.0,60,74,46,6.0,180,-9999,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160521,0.00,0.0,0.0,63,76,49,8.7,190,200,23.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160522,0.00,0.0,0.0,59,65,50,4.5,90,90,15.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160523,0.00,0.0,0.0,61,76,46,5.8,150,140,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160524,0.07,0.0,0.0,54,60,51,6.5,90,30,15.0,19.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160525,0.01,0.0,0.0,56,65,51,4.9,160,180,13.0,16.1,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160526,0.00,0.0,0.0,65,79,54,6.3,160,160,14.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160527,0.11,0.0,0.0,57,59,52,7.4,90,90,15.0,19.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160528,0.00,0.0,0.0,66,87,52,5.8,90,90,16.1,19.9,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160529,0.00,0.0,0.0,57,59,51,9.6,100,80,16.1,19.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160530,0.09,0.0,0.0,56,68,51,3.8,160,180,12.1,15.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160531,0.00,0.0,0.0,73,87,61,7.6,270,240,18.1,23.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160601,0.00,0.0,0.0,67,75,53,6.7,120,10,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160602,0.00,0.0,0.0,58,63,51,8.1,110,110,14.1,21.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160603,0.00,0.0,0.0,57,61,54,5.6,150,150,13.0,16.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160604,0.02,0.0,0.0,61,73,56,4.5,160,180,13.0,14.1,-9999,1,-9999,-9999,1,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160605,2.43,0.0,0.0,57,58,55,7.6,80,100,19.9,25.9,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160606,0.01,0.0,0.0,63,82,56,6.3,260,220,16.1,23.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160607,0.18,0.0,0.0,65,73,53,3.6,100,100,14.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160608,0.01,0.0,0.0,65,74,53,12.3,320,310,23.9,31.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160609,0.00,0.0,0.0,58,66,50,14.8,320,320,33.1,40.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160610,0.00,0.0,0.0,59,70,50,8.5,320,360,17.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160611,0.02,0.0,0.0,57,64,46,4.3,160,150,13.0,16.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160612,0.00,0.0,0.0,60,75,51,11.0,290,330,30.0,40.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160613,0.01,0.0,0.0,59,71,52,13.9,320,300,28.0,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160614,0.00,0.0,0.0,63,75,56,14.3,310,300,25.1,36.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160615,0.00,0.0,0.0,70,81,55,10.3,350,350,21.9,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160616,0.00,0.0,0.0,67,82,50,4.7,140,20,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160617,0.00,0.0,0.0,64,75,49,4.3,170,200,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160618,0.00,0.0,0.0,63,72,52,6.5,170,150,13.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160619,0.00,0.0,0.0,63,73,53,10.1,180,200,21.9,28.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160620,0.00,0.0,0.0,65,74,58,9.4,180,200,18.1,27.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160621,0.00,0.0,0.0,72,85,59,9.4,290,300,21.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160622,0.09,0.0,0.0,65,75,53,5.4,310,250,18.1,25.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160623,0.00,0.0,0.0,64,76,50,6.9,190,190,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160624,0.00,0.0,0.0,65,76,53,5.8,180,180,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160625,0.00,0.0,0.0,65,77,50,4.9,160,150,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160626,0.00,0.0,0.0,65,77,52,5.1,180,170,16.1,23.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160627,0.01,0.0,0.0,68,82,57,9.2,190,190,21.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160628,0.73,0.0,0.0,68,72,63,9.2,190,190,15.0,21.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160629,0.91,0.0,0.0,67,72,62,4.5,350,350,21.9,31.1,-9999,1,-9999,-9999,-9999,-9999,1,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160630,0.00,0.0,0.0,69,82,58,6.5,180,330,16.1,30.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160701,0.07,0.0,0.0,69,79,58,7.4,180,180,18.1,27.1,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160702,0.00,0.0,0.0,69,78,55,11.2,300,300,23.9,29.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160703,0.00,0.0,0.0,68,82,54,9.2,300,280,21.0,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160704,0.00,0.0,0.0,72,86,57,7.4,260,210,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160705,0.00,0.0,0.0,71,81,60,5.4,180,180,16.1,21.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160706,0.00,0.0,0.0,74,88,61,6.3,80,80,15.0,18.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160707,0.01,0.0,0.0,65,69,60,6.7,60,50,14.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160708,0.00,0.0,0.0,63,69,58,8.5,50,50,14.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160709,0.36,0.0,0.0,58,59,56,9.4,80,90,15.0,19.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160710,0.22,0.0,0.0,59,63,56,5.8,110,100,12.1,15.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160711,0.00,0.0,0.0,68,81,59,6.0,10,340,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160712,0.00,0.0,0.0,71,86,57,5.1,190,150,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160713,0.00,0.0,0.0,72,82,59,6.5,180,150,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160714,0.43,0.0,0.0,73,79,67,9.8,180,200,21.0,29.1,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160715,0.00,0.0,0.0,79,91,69,6.9,270,250,18.1,23.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160716,0.00,0.0,0.0,78,87,69,7.6,280,290,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160717,0.19,0.0,0.0,72,78,64,5.6,280,280,18.1,21.9,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160718,0.00,0.0,0.0,72,85,64,5.8,230,220,19.9,25.1,-9999,1,-9999,-9999,1,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160719,0.00,0.0,0.0,72,79,58,8.5,310,310,21.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160720,0.00,0.0,0.0,69,82,55,10.3,300,290,21.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160721,0.00,0.0,0.0,71,84,55,5.6,160,150,14.1,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160722,0.00,0.0,0.0,78,95,66,8.9,310,330,29.1,40.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160723,0.01,0.0,0.0,76,89,67,6.5,340,340,46.1,52.1,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160724,0.00,0.0,0.0,73,84,64,5.8,350,350,14.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160725,0.37,0.0,0.0,72,84,61,4.7,160,160,13.0,19.9,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160726,0.00,0.0,0.0,77,90,66,6.9,330,330,17.0,25.1,-9999,1,-9999,-9999,1,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160727,0.00,0.0,0.0,76,85,64,6.5,200,200,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160728,0.00,0.0,0.0,75,87,64,3.8,200,210,14.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160729,0.00,0.0,0.0,74,82,66,4.3,50,50,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160730,0.00,0.0,0.0,73,84,64,5.8,330,330,14.1,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160731,0.04,0.0,0.0,69,71,65,3.4,320,30,8.9,11.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160801,0.06,0.0,0.0,68,71,65,3.1,80,90,8.9,11.0,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160802,0.00,0.0,0.0,69,77,59,4.3,80,90,14.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160803,0.00,0.0,0.0,69,84,55,5.6,180,190,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160804,0.00,0.0,0.0,71,83,59,7.6,180,180,19.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160805,0.00,0.0,0.0,72,82,62,8.9,190,170,23.0,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160806,0.00,0.0,0.0,77,94,68,9.4,250,260,21.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160807,0.00,0.0,0.0,76,87,62,9.4,320,290,21.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160808,0.00,0.0,0.0,73,87,56,6.9,290,270,23.0,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160809,0.00,0.0,0.0,68,79,55,4.9,150,150,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160810,0.10,0.0,0.0,65,70,57,3.6,190,180,12.1,16.1,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160811,0.00,0.0,0.0,76,90,66,4.5,160,170,15.0,21.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160812,0.34,0.0,0.0,81,99,66,7.8,350,360,29.1,35.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160813,0.20,0.0,0.0,66,68,62,6.7,90,100,14.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160814,0.00,0.0,0.0,74,94,63,7.4,260,270,19.9,29.1,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160815,0.00,0.0,0.0,79,86,65,6.5,350,320,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160816,0.45,0.0,0.0,70,79,60,5.1,90,90,13.0,15.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160817,0.00,0.0,0.0,75,84,63,11.0,310,330,29.1,42.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160818,0.00,0.0,0.0,73,88,59,4.9,290,290,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160819,0.00,0.0,0.0,75,86,64,6.5,330,360,15.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160820,0.00,0.0,0.0,69,78,59,6.7,150,140,17.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160821,0.01,0.0,0.0,70,77,62,7.4,130,120,16.1,21.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160822,0.69,0.0,0.0,71,78,57,9.6,350,350,21.0,27.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160823,0.00,0.0,0.0,67,80,53,6.7,260,280,13.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160824,0.00,0.0,0.0,71,86,58,5.8,190,160,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160825,0.00,0.0,0.0,73,81,66,7.2,190,190,17.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160826,0.05,0.0,0.0,76,88,65,6.5,310,320,13.0,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160827,0.00,0.0,0.0,74,87,62,4.9,320,350,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160828,0.00,0.0,0.0,69,79,59,6.7,170,190,16.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160829,0.00,0.0,0.0,74,86,61,10.5,340,310,25.1,35.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160830,0.00,0.0,0.0,68,80,54,6.3,180,170,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
